size,drive_T,file_index,trajectory_id,trajectory_seed,split,label,endpoint_order,minimum_order,first_passage_ps,transition_spatial_std,peak_spatial_std,peak_wall_density,diagnostic_time_ps,summary_png
96,0.7,18,18,36727890032565970,test,no_crossing,0.8531674146652222,0.49217039346694946,,0.1295667439699173,0.13287435472011566,0.002604166666666667,0.54,L96/drive_0p70T/trajectory_0018.png
96,0.7,19,19,36727890032565971,test,no_crossing,0.8474767208099365,0.5166367292404175,,0.0,0.11596380919218063,0.0008680555555555555,0.5299999999999999,L96/drive_0p70T/trajectory_0019.png
96,0.78,20,20,36727890033565952,test,spatially_nonuniform,-0.4516410231590271,-0.4516410231590271,0.6499999999999999,0.5438200235366821,0.5438200235366821,0.18739149305555555,1.0,L96/drive_0p78T/trajectory_0020.png
96,0.78,21,21,36727890033565953,test,no_crossing,0.021186312660574913,0.021186312660574913,,0.7591118216514587,0.7591118216514587,0.1662326388888889,1.0,L96/drive_0p78T/trajectory_0021.png
96,0.78,22,22,36727890033565954,test,coherent_like,-0.9379463195800781,-0.9464528560638428,0.58,0.24311751127243042,0.24427272379398346,0.17100694444444445,0.76,L96/drive_0p78T/trajectory_0022.png
96,0.78,23,23,36727890033565955,test,spatially_nonuniform,-0.24012382328510284,-0.24012382328510284,0.68,0.6791604161262512,0.6791604161262512,0.13563368055555558,1.0,L96/drive_0p78T/trajectory_0023.png
96,0.78,24,24,36727890033565956,test,spatially_nonuniform,-0.39612245559692383,-0.39612245559692383,0.6499999999999999,0.6184196472167969,0.6184196472167969,0.17979600694444445,1.0,L96/drive_0p78T/trajectory_0024.png
96,0.78,25,25,36727890033565957,test,no_crossing,0.3589511513710022,0.12142053246498108,,0.6421157717704773,0.6421157717704773,0.123046875,0.68,L96/drive_0p78T/trajectory_0025.png
96,0.78,26,26,36727890033565958,test,spatially_nonuniform,-0.5970653891563416,-0.5970653891563416,0.62,0.43253713846206665,0.43253713846206665,0.1664496527777778,0.95,L96/drive_0p78T/trajectory_0026.png
96,0.78,27,27,36727890033565959,test,no_crossing,0.5571303367614746,0.1504715234041214,,0.5768513679504395,0.5911503434181213,0.11078559027777778,0.6499999999999999,L96/drive_0p78T/trajectory_0027.png
96,0.78,28,28,36727890033565960,test,no_crossing,0.22878438234329224,0.08627098798751831,,0.5724787712097168,0.5724787712097168,0.1740451388888889,0.72,L96/drive_0p78T/trajectory_0028.png
96,0.78,29,29,36727890033565961,test,no_crossing,0.6463723182678223,0.18668204545974731,,0.4710407555103302,0.4829401969909668,0.11100260416666666,0.62,L96/drive_0p78T/trajectory_0029.png
96,0.78,30,30,36727890033565962,test,no_crossing,0.5083808302879333,0.13625986874103546,,0.5173612236976624,0.5222967267036438,0.1340060763888889,0.66,L96/drive_0p78T/trajectory_0030.png
96,0.78,31,31,36727890033565963,test,no_crossing,0.2496982365846634,0.059534795582294464,,0.5735489726066589,0.5735489726066589,0.17469618055555555,0.73,L96/drive_0p78T/trajectory_0031.png
96,0.78,32,32,36727890033565964,test,no_crossing,0.9184188842773438,0.3053704798221588,,0.17034906148910522,0.17034906148910522,0.0341796875,0.58,L96/drive_0p78T/trajectory_0032.png
96,0.78,33,33,36727890033565965,test,spatially_nonuniform,-0.932546079158783,-0.932546079158783,0.6,0.25628992915153503,0.2565976679325104,0.2133246527777778,0.83,L96/drive_0p78T/trajectory_0033.png
96,0.78,34,34,36727890033565966,test,spatially_nonuniform,-0.5736656785011292,-0.5736656785011292,0.62,0.5323278903961182,0.5567055344581604,0.16471354166666666,0.9400000000000001,L96/drive_0p78T/trajectory_0034.png
96,0.78,35,35,36727890033565967,test,spatially_nonuniform,-0.13911810517311096,-0.13911810517311096,0.73,0.5409159064292908,0.5409159064292908,0.2107204861111111,1.0,L96/drive_0p78T/trajectory_0035.png
96,0.78,36,36,36727890033565968,test,no_crossing,0.9469677805900574,0.25759977102279663,,0.2415214329957962,0.2505887448787689,0.06130642361111111,0.6,L96/drive_0p78T/trajectory_0036.png
96,0.78,37,37,36727890033565969,test,no_crossing,0.37000077962875366,0.11915677040815353,,0.6387017369270325,0.6387017369270325,0.1537543402777778,0.66,L96/drive_0p78T/trajectory_0037.png
96,0.78,38,38,36727890033565970,test,no_crossing,0.4077158570289612,0.12505501508712769,,0.5029287338256836,0.5029287338256836,0.1567925347222222,0.68,L96/drive_0p78T/trajectory_0038.png
96,0.78,39,39,36727890033565971,test,no_crossing,0.3795766830444336,0.11834751069545746,,0.6063247323036194,0.6063247323036194,0.1332465277777778,0.68,L96/drive_0p78T/trajectory_0039.png
96,0.8,40,40,36727890034565952,test,coherent_like,-0.8713350892066956,-0.9576070308685303,0.5499999999999999,0.2006080597639084,0.20158743858337402,0.2355685763888889,0.71,L96/drive_0p80T/trajectory_0040.png
96,0.8,41,41,36727890034565953,test,spatially_nonuniform,-0.9400456547737122,-0.9407984614372253,0.56,0.315328449010849,0.31722214818000793,0.1570095486111111,0.74,L96/drive_0p80T/trajectory_0041.png
96,0.8,42,42,36727890034565954,test,coherent_like,-0.9561989903450012,-0.9655369520187378,0.58,0.18761353194713593,0.18761353194713593,0.22233072916666666,0.7699999999999999,L96/drive_0p80T/trajectory_0042.png
96,0.8,43,43,36727890034565955,test,spatially_nonuniform,-0.22536584734916687,-0.22536584734916687,0.71,0.6189870834350586,0.6189870834350586,0.18663194444444445,1.0,L96/drive_0p80T/trajectory_0043.png
96,0.8,44,44,36727890034565956,test,spatially_nonuniform,-0.8849037885665894,-0.9229587912559509,0.54,0.28874513506889343,0.2938835620880127,0.17838541666666666,0.69,L96/drive_0p80T/trajectory_0044.png
96,0.8,45,45,36727890034565957,test,spatially_nonuniform,-0.7370746731758118,-0.7370746731758118,0.59,0.4719846844673157,0.4773505628108978,0.14246961805555555,0.84,L96/drive_0p80T/trajectory_0045.png
96,0.8,46,46,36727890034565958,test,spatially_nonuniform,-0.7036434412002563,-0.7036434412002563,0.62,0.41253751516342163,0.4206405580043793,0.16634114583333334,0.8899999999999999,L96/drive_0p80T/trajectory_0046.png
96,0.8,47,47,36727890034565959,test,spatially_nonuniform,-0.9634000062942505,-0.9634000062942505,0.58,0.2532995641231537,0.2532995641231537,0.2126736111111111,0.7699999999999999,L96/drive_0p80T/trajectory_0047.png
96,0.8,48,48,36727890034565960,test,coherent_like,-0.814993679523468,-0.9671200513839722,0.5299999999999999,0.18916620314121246,0.18916620314121246,0.20128038194444445,0.64,L96/drive_0p80T/trajectory_0048.png
96,0.8,49,49,36727890034565961,test,spatially_nonuniform,-0.9469068050384521,-0.9469068050384521,0.57,0.2847931981086731,0.2883623242378235,0.20301649305555555,0.76,L96/drive_0p80T/trajectory_0049.png
96,0.8,50,50,36727890034565962,test,spatially_nonuniform,-0.610831618309021,-0.610831618309021,0.61,0.4825146794319153,0.49607205390930176,0.17078993055555555,0.9199999999999999,L96/drive_0p80T/trajectory_0050.png
96,0.8,51,51,36727890034565963,test,no_crossing,0.4338304102420807,0.12272915244102478,,0.5634486675262451,0.5634486675262451,0.14952256944444445,0.6699999999999999,L96/drive_0p80T/trajectory_0051.png
96,0.8,52,52,36727890034565964,test,coherent_like,-0.8380963802337646,-0.9586821794509888,0.54,0.199659064412117,0.199659064412117,0.2065972222222222,0.66,L96/drive_0p80T/trajectory_0052.png
96,0.8,53,53,36727890034565965,test,coherent_like,-0.8693853616714478,-0.9719583988189697,0.5499999999999999,0.21037521958351135,0.21037521958351135,0.2211371527777778,0.7,L96/drive_0p80T/trajectory_0053.png
96,0.8,54,54,36727890034565966,test,coherent_like,-0.9201063513755798,-0.9713021516799927,0.57,0.15600934624671936,0.15600934624671936,0.2398003472222222,0.74,L96/drive_0p80T/trajectory_0054.png
96,0.8,55,55,36727890034565967,test,spatially_nonuniform,-0.9364096522331238,-0.9364096522331238,0.58,0.2994072437286377,0.3017043471336365,0.2058376736111111,0.78,L96/drive_0p80T/trajectory_0055.png
96,0.8,56,56,36727890034565968,test,coherent_like,-0.8725246787071228,-0.9477599263191223,0.54,0.2452486753463745,0.2498413771390915,0.1960720486111111,0.7,L96/drive_0p80T/trajectory_0056.png
96,0.8,57,57,36727890034565969,test,coherent_like,-0.8097171783447266,-0.9702088236808777,0.5299999999999999,0.1722833812236786,0.1722833812236786,0.2103949652777778,0.6499999999999999,L96/drive_0p80T/trajectory_0057.png
96,0.8,58,58,36727890034565970,test,spatially_nonuniform,-0.9051099419593811,-0.9372013807296753,0.5499999999999999,0.27808651328086853,0.285209059715271,0.19173177083333331,0.71,L96/drive_0p80T/trajectory_0058.png
96,0.8,59,59,36727890034565971,test,spatially_nonuniform,-0.847791314125061,-0.847791314125061,0.57,0.38830244541168213,0.3934420645236969,0.1557074652777778,0.7899999999999999,L96/drive_0p80T/trajectory_0059.png
